0	0.999995
0.166667	0.999995
0.333333	0.999999
0.5	1
0.666667	1
0.833333	0.999999
1	0.999999
1.16667	1
1.33333	0.999999
1.5	1
1.66667	1
1.83333	1
2	1
2.16667	1
2.33333	1
2.5	0.999999
2.66667	0.999999
2.83333	1
3	1
3.16667	1
3.33333	0.999999
3.5	0.999998
3.66667	0.999999
3.83333	0.999999
4	0.999999
4.16667	1
4.33333	0.999996
4.5	0.999996
4.66667	0.999999
4.83333	1
5	1
5.16667	1
5.33333	0.999999
5.5	1
5.66667	0.999996
5.83333	0.999998
6	1
6.16667	1
6.33333	0.999996
6.5	0.999998
6.66667	1
6.83333	0.999998
7	0.999999
7.16667	1
7.33333	0.999999
7.5	1
7.66667	0.999999
7.83333	0.999999
8	1
8.16667	0.999999
8.33333	0.999999
8.5	0.999996
8.66667	0.999998
8.83333	1
9	1
9.16667	1
9.33333	0.999996
9.5	0.999998
9.66667	1
9.83333	0.999996
10	0.999998
10.1667	1
10.3333	1
10.5	0.999999
10.6667	0.999999
10.8333	0.999999
11	0.999999
11.1667	1
11.3333	0.999999
11.5	0.999999
11.6667	1
11.8333	1
12	1
12.1667	0.999996
12.3333	0.999998
12.5	0.999997
12.6667	0.999998
12.8333	1
13	0.999996
13.1667	0.999998
13.3333	1
13.5	0.999999
13.6667	0.999999
13.8333	0.999999
14	1
14.1667	1
14.3333	1
14.5	0.999999
14.6667	0.999999
14.8333	1
15	0.999999
15.1667	0.999999
15.3333	0.999996
15.5	0.999998
15.6667	1
15.8333	1
16	1
16.1667	0.999996
16.3333	0.999998
16.5	1
16.6667	0.999996
16.8333	0.999997
17	0.999999
17.1667	1
17.3333	0.999999
17.5	0.999999
17.6667	0.999999
17.8333	0.999999
18	1
18.1667	0.999999
18.3333	0.999999
18.5	0.999997
18.6667	0.999998
18.8333	1
19	0.999996
19.1667	0.999998
19.3333	0.999996
19.5	0.999998
19.6667	1
19.8333	0.999996
20	0.999998
20.1667	1
20.3333	1
20.5	0.999999
20.6667	0.999999
20.8333	0.999999
21	0.999999
21.1667	1
21.3333	0.999999
21.5	0.999999
21.6667	1
21.8333	0.999999
22	0.999999
22.1667	0.999996
22.3333	0.999998
22.5	1
22.6667	1
22.8333	1
23	0.999996
23.1667	0.999998
23.3333	1
23.5	0.999996
23.6667	0.999997
23.8333	0.999999
24	1
24.1667	0.999999
24.3333	1
24.5	0.999999
24.6667	0.999999
24.8333	1
25	0.999999
25.1667	0.999999
25.3333	0.999997
25.5	0.999998
25.6667	1
25.8333	0.999996
26	0.999999
26.1667	0.999996
26.3333	0.999998
26.5	1
26.6667	0.999996
26.8333	0.999998
27	1
27.1667	1
27.3333	0.999999
27.5	0.999999
27.6667	0.999999
27.8333	0.999999
28	1
28.1667	0.999999
28.3333	0.999999
28.5	1
28.6667	1
28.8333	1
29	0.999996
29.1667	0.999998
29.3333	0.999996
29.5	0.999998
29.6667	1
29.8333	0.999996
30	0.999998
30.1667	1
30.3333	0.999999
30.5	0.999999
30.6667	0.999999
30.8333	1
31	1
31.1667	1
31.3333	0.999999
31.5	0.999999
31.6667	1
31.8333	0.999999
32	0.999999
32.1667	0.999996
32.3333	0.999998
32.5	1
32.6667	1
32.8333	1
33	0.999996
33.1667	0.999998
33.3333	1
33.5	0.999996
33.6667	0.999997
33.8333	0.999999
34	1
34.1667	0.999999
34.3333	0.999999
34.5	0.999999
34.6667	0.999999
34.8333	1
35	0.999999
35.1667	0.999999
35.3333	0.999997
35.5	0.999998
35.6667	1
35.8333	0.999996
36	0.999998
36.1667	0.999996
36.3333	0.999998
36.5	1
36.6667	0.999996
36.8333	0.999998
37	1
37.1667	1
37.3333	0.999999
37.5	0.999999
37.6667	0.999999
37.8333	0.999999
38	1
38.1667	0.999999
38.3333	0.999999
38.5	1
38.6667	1
38.8333	1
39	0.999996
39.1667	0.999998
39.3333	0.999997
39.5	0.999998
39.6667	1
39.8333	0.999996
40	0.999998
40.1667	1
40.3333	0.999999
40.5	0.999999
40.6667	1
40.8333	1
41	1
41.1667	1
41.3333	0.999999
41.5	0.999999
41.6667	1
41.8333	0.999999
42	0.999999
42.1667	0.999997
42.3333	0.999998
42.5	1
42.6667	0.999996
42.8333	0.999999
43	0.999996
43.1667	0.999998
43.3333	1
43.5	0.999996
43.6667	0.999998
43.8333	1
44	1
44.1667	0.999999
44.3333	0.999999
44.5	1
44.6667	1
44.8333	0.999996
45	0.999996
45.1667	1
45.3333	0.999996
45.5	0.999996
45.6667	0.999994
45.8333	0.999997
46	1
46.1667	1
46.3333	1
46.5	1
46.6667	1
46.8333	1
47	1
47.1667	1
47.3333	0.999999
47.5	1
47.6667	0.999999
47.8333	1
48	0.999999
48.1667	0.999994
48.3333	0.999993
48.3333	8.14933E-06
48.5	2.39492E-06
48.6667	7.25076E-06
48.8333	4.10897E-06
49	4.1887E-08
49.1667	4.61481E-08
49.3333	4.61481E-08
49.5	4.61481E-08
49.6667	4.61481E-08
49.8333	4.61481E-08
50	4.61481E-08

