0	0.999995
0.166668	0.999995
0.333332	0.999998
0.5	0.999997
0.666668	1
0.833332	0.999998
1	1
1.16667	1
1.33333	0.999996
1.5	1
1.66667	0.999997
1.83333	1
2	0.999999
2.16667	1
2.33333	1
2.5	0.999997
2.66667	0.999999
2.83333	1
3	0.999999
3.16667	1
3.33333	0.999998
3.5	0.999998
3.66667	1
3.83333	0.999999
4	1
4.16667	1
4.33333	0.999993
4.5	0.999999
4.66667	1
4.83333	1
5	0.999997
5.16667	1
5.33333	0.999998
5.5	1
5.66667	0.999993
5.83333	1
6	1
6.16667	1
6.33333	0.999993
6.5	1
6.66667	1
6.83333	0.999995
7	1
7.16667	1
7.33333	0.999998
7.5	1
7.66667	0.999998
7.83333	1
8	1
8.16667	0.999998
8.33333	1
8.5	0.999997
8.66667	1
8.83333	1
9	0.999997
9.16667	1
9.33333	0.999996
9.5	1
9.66667	1
9.83333	0.999993
10	1
10.1667	1
10.3333	0.999997
10.5	0.999998
10.6667	1
10.8333	0.999999
11	1
11.1667	1
11.3333	0.999998
11.5	1
11.6667	1
11.8333	0.999999
12	1
12.1667	0.999993
12.3333	1
12.5	0.999997
12.6667	0.999997
12.8333	1
13	0.999993
13.1667	1
13.3333	1
13.5	0.999996
13.6667	0.999999
13.8333	1
14	1
14.1667	0.999999
14.3333	1
14.5	0.999998
14.6667	1
14.8333	1
15	0.999998
15.1667	1
15.3333	0.999997
15.5	1
15.6667	1
15.8333	0.999997
16	1
16.1667	0.999993
16.3333	1
16.5	1
16.6667	0.999993
16.8333	1
17	1
17.1667	1
17.3333	0.999998
17.5	1
17.6667	0.999999
17.8333	1
18	1
18.1667	0.999998
18.3333	1
18.5	0.999997
18.6667	1
18.8333	1
19	0.999993
19.1667	1
19.3333	0.999996
19.5	1
19.6667	1
19.8333	0.999993
20	1
20.1667	1
20.3333	0.999996
20.5	0.999999
20.6667	1
20.8333	0.999999
21	0.999999
21.1667	1
21.3333	0.999998
21.5	1
21.6667	1
21.8333	0.999998
22	1
22.1667	0.999997
22.3333	1
22.5	1
22.6667	0.999997
22.8333	1
23	0.999993
23.1667	1
23.3333	1
23.5	0.999993
23.6667	1
23.8333	1
24	1
24.1667	0.999998
24.3333	1
24.5	0.999998
24.6667	1
24.8333	1
25	0.999998
25.1667	1
25.3333	0.999997
25.5	1
25.6667	1
25.8333	0.999993
26	1
26.1667	0.999993
26.3333	1
26.5	1
26.6667	0.999993
26.8333	1
27	1
27.1667	0.999997
27.3333	0.999998
27.5	1
27.6667	0.999999
27.8333	1
28	1
28.1667	0.999998
28.3333	1
28.5	1
28.6667	0.999999
28.8333	1
29	0.999993
29.1667	1
29.3333	0.999996
29.5	1
29.6667	1
29.8333	0.999993
30	1
30.1667	1
30.3333	0.999996
30.5	0.999999
30.6667	1
30.8333	1
31	0.999999
31.1667	1
31.3333	0.999998
31.5	1
31.6667	1
31.8333	0.999998
32	1
32.1667	0.999997
32.3333	1
32.5	1
32.6667	0.999997
32.8333	1
33	0.999993
33.1667	1
33.3333	1
33.5	0.999993
33.6667	1
33.8333	1
34	1
34.1667	0.999998
34.3333	1
34.5	0.999999
34.6667	1
34.8333	1
35	0.999998
35.1667	1
35.3333	0.999997
35.5	1
35.6667	1
35.8333	0.999993
36	1
36.1667	0.999996
36.3333	1
36.5	1
36.6667	0.999993
36.8333	1
37	1
37.1667	0.999997
37.3333	0.999998
37.5	1
37.6667	0.999999
37.8333	0.999999
38	1
38.1667	0.999998
38.3333	1
38.5	1
38.6667	0.999999
38.8333	1
39	0.999993
39.1667	1
39.3333	0.999997
39.5	0.999997
39.6667	1
39.8333	0.999993
40	1
40.1667	1
40.3333	0.999996
40.5	0.999999
40.6667	1
40.8333	0.999997
41	0.999999
41.1667	1
41.3333	0.999998
41.5	1
41.6667	1
41.8333	0.999998
42	1
42.1667	0.999997
42.3333	1
42.5	1
42.6667	0.999993
42.8333	1
43	0.999993
43.1667	1
43.3333	1
43.5	0.999993
43.6667	1
43.8334	1
44	0.999997
44.1667	0.999998
44.3334	1
44.5	1
44.6667	0.999999
44.8334	0.999996
45	0.999996
45.1667	1
45.3334	0.999996
45.5	0.999996
45.6667	0.999995
45.8334	1
46	1
46.1667	1
46.3334	1
46.5	1
46.6667	1
46.8334	1
47	1
47.1667	0.999996
47.3334	0.999995
47.5	1
47.6667	0.999995
47.8334	1
48	0.999995
48.1667	0.999995
48.3334	1
48.3334	7.42558E-06
48.5001	-9.35495E-07
48.6667	6.58172E-06
48.8334	-1.80836E-06
49.0001	2.08798E-07
49.1667	4.61481E-08
49.3334	4.61481E-08
49.5001	4.61481E-08
49.6667	4.61481E-08
49.8334	4.61481E-08
50.0001	4.61481E-08

