0	1
0.166668	1
0.333332	1
0.5	1
0.666668	1
0.833332	1
1	1
1.16667	1
1.33333	1
1.5	1
1.66667	1
1.83333	1
2	1
2.16667	1
2.33333	1
2.5	1
2.66667	1
2.83333	1
3	1
3.16667	1
3.33333	1
3.5	1
3.66667	1
3.83333	1
4	1
4.16667	1
4.33333	1
4.5	1
4.66667	1
4.83333	1
5	1
5.16667	1
5.33333	1
5.5	1
5.66667	1
5.83333	1
6	1
6.16667	1
6.33333	1
6.5	1
6.66667	1
6.83333	1
7	1
7.16667	1
7.33333	1
7.5	1
7.66667	1
7.83333	1
8	1
8.16667	1
8.33333	1
8.5	1
8.66667	1
8.83333	1
9	1
9.16667	1
9.33333	1
9.5	1
9.66667	1
9.83333	1
10	1
10.1667	1
10.3333	1
10.5	1
10.6667	1
10.8333	1
11	1
11.1667	1
11.3333	1
11.5	1
11.6667	1
11.8333	1
12	1
12.1667	1
12.3333	1
12.5	1
12.6667	1
12.8333	1
13	1
13.1667	1
13.3333	1
13.5	1
13.6667	1
13.8333	1
14	1
14.1667	1
14.3333	1
14.5	1
14.6667	1
14.8333	1
15	1
15.1667	1
15.3333	1
15.5	1
15.6667	1
15.8333	1
16	1
16.1667	1
16.3333	1
16.5	1
16.6667	1
16.8333	1
17	1
17.1667	1
17.3333	1
17.5	1
17.6667	1
17.8333	1
18	1
18.1667	1
18.3333	1
18.5	1
18.6667	1
18.8333	1
19	1
19.1667	1
19.3333	1
19.5	1
19.6667	1
19.8333	1
20	1
20.1667	1
20.3333	1
20.5	1
20.6667	1
20.8333	1
21	1
21.1667	1
21.3333	1
21.5	1
21.6667	1
21.8333	1
22	1
22.1667	1
22.3333	1
22.5	1
22.6667	1
22.8333	1
23	1
23.1667	1
23.3333	1
23.5	1
23.6667	1
23.8333	1
24	1
24.1667	1
24.3333	1
24.5	1
24.6667	1
24.8333	1
25	1
25.1667	1
25.3333	1
25.5	1
25.6667	1
25.8333	1
26	1
26.1667	1
26.3333	1
26.5	1
26.6667	1
26.8333	1
27	1
27.1667	1
27.3333	1
27.5	1
27.6667	1
27.8333	1
28	1
28.1667	1
28.3333	1
28.5	1
28.6667	1
28.8333	0.999999
29	0.999999
29.1667	0.999999
29.3333	0.999999
29.5	0.999999
29.6667	0.999999
29.8333	0.999999
30	0.999999
30.1667	0.999998
30.3333	0.999998
30.5	0.999998
30.6667	0.999997
30.8333	0.999997
31	0.999997
31.1667	0.999996
31.3333	0.999996
31.5	0.999995
31.6667	0.999994
31.8333	0.999993
32	0.999992
32.1667	0.999991
32.3333	0.99999
32.5	0.999988
32.6667	0.999986
32.8333	0.999984
33	0.999981
33.1667	0.999978
33.3333	0.999975
33.5	0.999971
33.6667	0.999967
33.8333	0.999962
34	0.999956
34.1667	0.999949
34.3333	0.999941
34.5	0.999932
34.6667	0.999922
34.8333	0.99991
35	0.999896
35.1667	0.99988
35.3333	0.999861
35.5	0.99984
35.6667	0.999815
35.8333	0.999787
36	0.999754
36.1667	0.999716
36.3333	0.999672
36.5	0.999621
36.6667	0.999562
36.8333	0.999494
37	0.999416
37.1667	0.999326
37.3333	0.999221
37.5	0.9991
37.6667	0.998961
37.8333	0.9988
38	0.998614
38.1667	0.998399
38.3333	0.99815
38.5	0.997863
38.6667	0.997531
38.8333	0.997147
39	0.996704
39.1667	0.996191
39.3333	0.995599
39.5	0.994914
39.6667	0.994123
39.8333	0.993207
40	0.992149
40.1667	0.990926
40.3333	0.989511
40.5	0.987875
40.6667	0.985983
40.8333	0.983796
41	0.981265
41.1667	0.978338
41.3333	0.974953
41.5	0.971037
41.6667	0.966506
41.8333	0.961265
42	0.955201
42.1667	0.948184
42.3333	0.940064
42.5	0.930668
42.6667	0.919794
42.8333	0.907209
43	0.892642
43.1667	0.875781
43.3333	0.856264
43.5	0.833673
43.6667	0.807532
43.8334	0.7773
44	0.742393
44.1667	0.702239
44.3334	0.656413
44.5	0.604945
44.6667	0.54879
44.8334	0.490329
45	0.433424
45.1667	0.38258
45.3334	0.341487
45.5	0.31191
45.6667	0.293582
45.8334	0.284848
46	0.283448
46.1667	0.287097
46.3334	0.293819
46.5	0.302131
46.6667	0.311124
46.8334	0.320507
47	0.330606
47.1667	0.342327
47.3334	0.357043
47.5	0.376347
47.6667	0.401638
47.8334	0.433574
48	0.4716
48.1667	0.513853
48.3334	0.557633
48.5001	0.600198
48.6667	0.639445
48.8334	0.67414
49.0001	0.703783
49.1667	0.728331
49.3334	0.74796
49.5001	0.762913
49.6667	0.773416
49.8334	0.779645
50.0001	0.781709

